Source,Target,Area,AreaA,AreaB
20091001507501.0,20101001507501.0,9475.749242208516,0.999999109661058,0.9999984896850221
20091001500015.0,20101001500015.0,6686.788290925659,0.999998653060121,0.9999967166570128
20091001500005.0,20101001500005.0,2031.6616485706186,0.9999955712780919,0.9999972209093573
20091001500038.0,20101001500038.0,8354.254189546591,0.9999986886665536,0.9999975432565977
20091001507502.0,20101001507502.0,3059.2876761219363,0.9999952574554307,0.9999992900809545
20091001500006.0,20101001500006.0,3990.362877641439,0.9999979271793478,0.9999979031320333
20091001500022.0,20101001500022.0,5305.318391614999,0.9999991304738403,0.9999981111706002
20091001500017.0,20101001500017.0,6268.247621753783,0.9999965718480497,0.9999986271765597
20091001500004.0,20101001500004.0,1655.0664187753841,0.9999949829301595,0.9999965939003571
20091001500025.0,20101001500025.0,9466.37035856197,0.9999988636211224,0.9999983656069353
20091001500012.0,20101001500012.0,4655.441051360018,0.9999968036906213,0.9999979518849786
20091001500010.0,20101001500010.0,3615.2146195808073,0.9999968241596933,0.9999992023715585
20091001507503.0,20101001507503.0,2847.988440566516,1.0,1.0
20091001500031.0,20101001500031.0,16565.801862443925,0.9999992891056392,0.9999982991880864
20091001500019.0,20101001500019.0,3165.8799536508996,0.9999995895637297,0.9999966082807943
