BBL,BOROUGH,BLOCK,ADDRESS,YEAR
20201003480014.0,MN,348,149 RIVINGTON STREET,2020
20201003480015.0,MN,348,151 RIVINGTON STREET,2020
20201003480064.0,MN,348,91 ATTORNEY STREET,2020
20201003480069.0,MN,348,85 ATTORNEY STREET,2020
20201003480077.0,MN,348,166 DELANCEY STREET,2020
20201003480007.0,MN,348,110 SUFFOLK STREET,2020
20201003480008.0,MN,348,112 SUFFOLK STREET,2020
20201003480019.0,MN,348,159 RIVINGTON STREET,2020
20201003480020.0,MN,348,161 RIVINGTON STREET,2020
20201003480021.0,MN,348,163 RIVINGTON STREET,2020
20201003480022.0,MN,348,87 CLINTON STREET,2020
20201003480039.0,MN,348,98 CLINTON STREET,2020
20201003480043.0,MN,348,88 CLINTON STREET,2020
20201003480053.0,MN,348,173 RIVINGTON STREET,2020
20201003480072.0,MN,348,174 DELANCEY STREET,2020
20201003480073.0,MN,348,172 DELANCEY STREET,2020
20201003480074.0,MN,348,170 DELANCEY STREET,2020
20201003480011.0,MN,348,118 SUFFOLK STREET,2020
20201003480012.0,MN,348,120 SUFFOLK STREET,2020
20201003480013.0,MN,348,147 RIVINGTON STREET,2020
20201003480016.0,MN,348,153 RIVINGTON STREET,2020
20201003480017.0,MN,348,155 RIVINGTON STREET,2020
20201003480003.0,MN,348,100 SUFFOLK STREET,2020
20201003480009.0,MN,348,114 SUFFOLK STREET,2020
20201003480010.0,MN,348,116 SUFFOLK STREET,2020
20201003480023.0,MN,348,89 CLINTON STREET,2020
20201003480024.0,MN,348,91 CLINTON STREET,2020
20201003480025.0,MN,348,93 CLINTON STREET,2020
20201003480026.0,MN,348,95 CLINTON STREET,2020
20201003480027.0,MN,348,97 CLINTON STREET,2020
20201003480029.0,MN,348,101 CLINTON STREET,2020
20201003480031.0,MN,348,105 CLINTON STREET,2020
20201003480032.0,MN,348,107 CLINTON STREET,2020
20201003480033.0,MN,348,156 DELANCEY STREET,2020
20201003480040.0,MN,348,90 CLINTON STREET,2020
20201003480044.0,MN,348,86 CLINTON STREET,2020
20201003480045.0,MN,348,84 CLINTON STREET,2020
20201003480046.0,MN,348,80 CLINTON STREET,2020
20201003480075.0,MN,348,168 DELANCEY STREET,2020
20201003480076.0,MN,348,168 1/2 DELANCEY STREET,2020
20201003480004.0,MN,348,102 SUFFOLK STREET,2020
20201003480005.0,MN,348,104 SUFFOLK STREET,2020
20201003480006.0,MN,348,106 SUFFOLK STREET,2020
20201003480018.0,MN,348,157 RIVINGTON STREET,2020
20201003480028.0,MN,348,99 CLINTON STREET,2020
20201003480030.0,MN,348,103 CLINTON STREET,2020
20201003480036.0,MN,348,150 DELANCEY STREET,2020
20201003480038.0,MN,348,100 CLINTON STREET,2020
20201003480048.0,MN,348,78 CLINTON STREET,2020
20201003480049.0,MN,348,165 RIVINGTON STREET,2020
20201003480055.0,MN,348,177 RIVINGTON STREET,2020
20201003480056.0,MN,348,179 RIVINGTON STREET,2020
20201003480067.0,MN,348,87 ATTORNEY STREET,2020
20201003480070.0,MN,348,178 DELANCEY STREET,2020
20201003480071.0,MN,348,176 DELANCEY STREET,2020
20201003490016.0,MN,349,159 STANTON STREET,2020
20201003490019.0,MN,349,165 STANTON STREET,2020
20201003490014.0,MN,349,153 STANTON STREET,2020
20201003490015.0,MN,349,157 STANTON STREET,2020
20201003490017.0,MN,349,161 STANTON STREET,2020
20201003490021.0,MN,349,45 CLINTON STREET,2020
20201003490022.0,MN,349,47 CLINTON STREET,2020
20201003490023.0,MN,349,49 CLINTON STREET,2020
20201003490024.0,MN,349,55 CLINTON STREET,2020
20201003490027.0,MN,349,63 CLINTON STREET,2020
20201003490029.0,MN,349,69 CLINTON STREET,2020
20201003497502.0,MN,349,67 CLINTON STREET,2020
20201003490025.0,MN,349,57 CLINTON STREET,2020
20201003490026.0,MN,349,61 CLINTON STREET,2020
20201003490030.0,MN,349,160 RIVINGTON STREET,2020
20201003490032.0,MN,349,158 RIVINGTON STREET,2020
20201003490033.0,MN,349,156 RIVINGTON STREET,2020
20201003497501.0,MN,349,130 SUFFOLK STREET,2020
20201003490018.0,MN,349,163 STANTON STREET,2020
20201003490020.0,MN,349,43 CLINTON STREET,2020
20201003497503.0,MN,349,150 RIVINGTON STREET,2020
20201003500008.0,MN,350,180 SUFFOLK STREET,2020
20201003500017.0,MN,350,283 EAST HOUSTON STREET,2020
20201003500020.0,MN,350,293 EAST HOUSTON STREET,2020
20201003500023.0,MN,350,13 CLINTON STREET,2020
20201003500048.0,MN,350,10 CLINTON STREET,2020
20201003500050.0,MN,350,6 CLINTON STREET,2020
20201003500054.0,MN,350,301 EAST HOUSTON STREET,2020
20201003500065.0,MN,350,165 ATTORNEY STREET,2020
20201003500079.0,MN,350,178 STANTON STREET,2020
20201003507503.0,MN,350,287 EAST HOUSTON STREET,2020
20201003500006.0,MN,350,176 SUFFOLK STREET,2020
20201003500007.0,MN,350,178 SUFFOLK STREET,2020
20201003500025.0,MN,350,17 CLINTON STREET,2020
20201003500026.0,MN,350,19 CLINTON STREET,2020
20201003500028.0,MN,350,23 CLINTON STREET,2020
20201003500030.0,MN,350,168 STANTON STREET,2020
20201003500034.0,MN,350,160 STANTON STREET,2020
20201003500041.0,MN,350,26 CLINTON STREET,2020
20201003500051.0,MN,350,299 EAST HOUSTON STREET,2020
20201003500055.0,MN,350,303 EAST HOUSTON STREET,2020
20201003500063.0,MN,350,173 ATTORNEY STREET,2020
20201003500064.0,MN,350,171 ATTORNEY STREET,2020
20201003500066.0,MN,350,163 ATTORNEY STREET,2020
20201003500067.0,MN,350,161 ATTORNEY STREET,2020
20201003500069.0,MN,350,155 ATTORNEY STREET,2020
20201003500002.0,MN,350,168 SUFFOLK STREET,2020
20201003500004.0,MN,350,170 SUFFOLK STREET,2020
20201003500005.0,MN,350,SUFFOLK STREET,2020
20201003500016.0,MN,350,279 EAST HOUSTON STREET,2020
20201003500036.0,MN,350,156 STANTON STREET,2020
20201003500037.0,MN,350,154 STANTON STREET,2020
20201003500057.0,MN,350,309 EAST HOUSTON STREET,2020
20201003500060.0,MN,350,313 EAST HOUSTON STREET,2020
20201003500061.0,MN,350,315 EAST HOUSTON STREET,2020
20201003500062.0,MN,350,317 EAST HOUSTON STREET,2020
20201003500012.0,MN,350,271 EAST HOUSTON STREET,2020
20201003500014.0,MN,350,273 EAST HOUSTON STREET,2020
20201003500021.0,MN,350,9 CLINTON STREET,2020
20201003500029.0,MN,350,25 CLINTON STREET,2020
20201003500031.0,MN,350,164 STANTON STREET,2020
20201003500033.0,MN,350,162 STANTON STREET,2020
20201003500039.0,MN,350,30 CLINTON STREET,2020
20201003500046.0,MN,350,16 CLINTON STREET,2020
20201003500047.0,MN,350,CLINTON STREET,2020
20201003500056.0,MN,350,305 EAST HOUSTON STREET,2020
20201003500071.0,MN,350,153 ATTORNEY STREET,2020
20201003500073.0,MN,350,147 ATTORNEY STREET,2020
20201003500077.0,MN,350,182 STANTON STREET,2020
20201003500078.0,MN,350,180 STANTON STREET,2020
20201003507502.0,MN,350,32 CLINTON STREET,2020
20201003500001.0,MN,350,166 SUFFOLK STREET,2020
20201003500035.0,MN,350,158 STANTON STREET,2020
20201003500075.0,MN,350,184 STANTON STREET,2020
20201003500080.0,MN,350,176 STANTON STREET,2020
20201003507501.0,MN,350,20 CLINTON STREET,2020
