BBL,BOROUGH,BLOCK,ADDRESS,YEAR
20191003480073.0,MN,348,172 DELANCEY STREET,2019
20191003480028.0,MN,348,99 CLINTON STREET,2019
20191003480010.0,MN,348,116 SUFFOLK STREET,2019
20191003480038.0,MN,348,100 CLINTON STREET,2019
20191003480072.0,MN,348,174 DELANCEY STREET,2019
20191003480025.0,MN,348,93 CLINTON STREET,2019
20191003480008.0,MN,348,112 SUFFOLK STREET,2019
20191003480071.0,MN,348,176 DELANCEY STREET,2019
20191003480009.0,MN,348,114 SUFFOLK STREET,2019
20191003480014.0,MN,348,149 RIVINGTON STREET,2019
20191003480055.0,MN,348,177 RIVINGTON STREET,2019
20191003480011.0,MN,348,118 SUFFOLK STREET,2019
20191003480017.0,MN,348,155 RIVINGTON STREET,2019
20191003480004.0,MN,348,102 SUFFOLK STREET,2019
20191003480007.0,MN,348,110 SUFFOLK STREET,2019
20191003480070.0,MN,348,178 DELANCEY STREET,2019
20191003480006.0,MN,348,106 SUFFOLK STREET,2019
20191003480003.0,MN,348,100 SUFFOLK STREET,2019
20191003480029.0,MN,348,101 CLINTON STREET,2019
20191003480023.0,MN,348,89 CLINTON STREET,2019
20191003480074.0,MN,348,170 DELANCEY STREET,2019
20191003480022.0,MN,348,87 CLINTON STREET,2019
20191003480036.0,MN,348,150 DELANCEY STREET,2019
20191003480046.0,MN,348,80 CLINTON STREET,2019
20191003480049.0,MN,348,165 RIVINGTON STREET,2019
20191003480019.0,MN,348,159 RIVINGTON STREET,2019
20191003480018.0,MN,348,157 RIVINGTON STREET,2019
20191003480020.0,MN,348,161 RIVINGTON STREET,2019
20191003480056.0,MN,348,179 RIVINGTON STREET,2019
20191003480043.0,MN,348,88 CLINTON STREET,2019
20191003480002.0,MN,348,98 SUFFOLK STREET,2019
20191003480021.0,MN,348,163 RIVINGTON STREET,2019
20191003480044.0,MN,348,86 CLINTON STREET,2019
20191003480015.0,MN,348,151 RIVINGTON STREET,2019
20191003480053.0,MN,348,173 RIVINGTON STREET,2019
20191003480026.0,MN,348,95 CLINTON STREET,2019
20191003480027.0,MN,348,97 CLINTON STREET,2019
20191003480033.0,MN,348,156 DELANCEY STREET,2019
20191003480039.0,MN,348,98 CLINTON STREET,2019
20191003480040.0,MN,348,90 CLINTON STREET,2019
20191003480075.0,MN,348,168 DELANCEY STREET,2019
20191003480016.0,MN,348,153 RIVINGTON STREET,2019
20191003480045.0,MN,348,84 CLINTON STREET,2019
20191003480024.0,MN,348,91 CLINTON STREET,2019
20191003480030.0,MN,348,103 CLINTON STREET,2019
20191003480077.0,MN,348,166 DELANCEY STREET,2019
20191003480031.0,MN,348,105 CLINTON STREET,2019
20191003480032.0,MN,348,107 CLINTON STREET,2019
20191003480076.0,MN,348,168 1/2 DELANCEY STREET,2019
20191003480048.0,MN,348,78 CLINTON STREET,2019
20191003490025.0,MN,349,57 CLINTON STREET,2019
20191003490033.0,MN,349,156 RIVINGTON STREET,2019
20191003490014.0,MN,349,153 STANTON STREET,2019
20191003490015.0,MN,349,157 STANTON STREET,2019
20191003490023.0,MN,349,49 CLINTON STREET,2019
20191003490018.0,MN,349,163 STANTON STREET,2019
20191003490027.0,MN,349,63 CLINTON STREET,2019
20191003490029.0,MN,349,69 CLINTON STREET,2019
20191003490032.0,MN,349,158 RIVINGTON STREET,2019
20191003490022.0,MN,349,47 CLINTON STREET,2019
20191003497502.0,MN,349,67 CLINTON STREET,2019
20191003497503.0,MN,349,150 RIVINGTON STREET,2019
20191003490021.0,MN,349,45 CLINTON STREET,2019
20191003490016.0,MN,349,159 STANTON STREET,2019
20191003490017.0,MN,349,161 STANTON STREET,2019
20191003490026.0,MN,349,61 CLINTON STREET,2019
20191003490019.0,MN,349,165 STANTON STREET,2019
20191003490030.0,MN,349,160 RIVINGTON STREET,2019
20191003490020.0,MN,349,43 CLINTON STREET,2019
20191003490024.0,MN,349,55 CLINTON STREET,2019
20191003497501.0,MN,349,130 SUFFOLK STREET,2019
20191003500064.0,MN,350,171 ATTORNEY STREET,2019
20191003500036.0,MN,350,156 STANTON STREET,2019
20191003500077.0,MN,350,182 STANTON STREET,2019
20191003500004.0,MN,350,170 SUFFOLK STREET,2019
20191003500002.0,MN,350,168 SUFFOLK STREET,2019
20191003500063.0,MN,350,173 ATTORNEY STREET,2019
20191003500062.0,MN,350,317 EAST HOUSTON STREET,2019
20191003500035.0,MN,350,158 STANTON STREET,2019
20191003500073.0,MN,350,147 ATTORNEY STREET,2019
20191003500034.0,MN,350,160 STANTON STREET,2019
20191003500006.0,MN,350,176 SUFFOLK STREET,2019
20191003500078.0,MN,350,180 STANTON STREET,2019
20191003500079.0,MN,350,178 STANTON STREET,2019
20191003500060.0,MN,350,313 EAST HOUSTON STREET,2019
20191003500046.0,MN,350,16 CLINTON STREET,2019
20191003500071.0,MN,350,153 ATTORNEY STREET,2019
20191003500016.0,MN,350,279 EAST HOUSTON STREET,2019
20191003500050.0,MN,350,6 CLINTON STREET,2019
20191003500008.0,MN,350,180 SUFFOLK STREET,2019
20191003500029.0,MN,350,25 CLINTON STREET,2019
20191003500001.0,MN,350,166 SUFFOLK STREET,2019
20191003500020.0,MN,350,293 EAST HOUSTON STREET,2019
20191003500067.0,MN,350,161 ATTORNEY STREET,2019
20191003500055.0,MN,350,303 EAST HOUSTON STREET,2019
20191003500025.0,MN,350,17 CLINTON STREET,2019
20191003500075.0,MN,350,184 STANTON STREET,2019
20191003507503.0,MN,350,287 EAST HOUSTON STREET,2019
20191003500007.0,MN,350,178 SUFFOLK STREET,2019
20191003500017.0,MN,350,283 EAST HOUSTON STREET,2019
20191003500065.0,MN,350,165 ATTORNEY STREET,2019
20191003500069.0,MN,350,155 ATTORNEY STREET,2019
20191003500014.0,MN,350,273 EAST HOUSTON STREET,2019
20191003500028.0,MN,350,23 CLINTON STREET,2019
20191003500041.0,MN,350,26 CLINTON STREET,2019
20191003500054.0,MN,350,301 EAST HOUSTON STREET,2019
20191003500056.0,MN,350,305 EAST HOUSTON STREET,2019
20191003500057.0,MN,350,309 EAST HOUSTON STREET,2019
20191003500080.0,MN,350,176 STANTON STREET,2019
20191003500012.0,MN,350,271 EAST HOUSTON STREET,2019
20191003500051.0,MN,350,299 EAST HOUSTON STREET,2019
20191003500023.0,MN,350,13 CLINTON STREET,2019
20191003500030.0,MN,350,168 STANTON STREET,2019
20191003500066.0,MN,350,163 ATTORNEY STREET,2019
20191003500061.0,MN,350,315 EAST HOUSTON STREET,2019
20191003500021.0,MN,350,9 CLINTON STREET,2019
20191003500037.0,MN,350,154 STANTON STREET,2019
20191003500033.0,MN,350,162 STANTON STREET,2019
20191003500039.0,MN,350,30 CLINTON STREET,2019
20191003507502.0,MN,350,32 CLINTON STREET,2019
20191003500005.0,MN,350,SUFFOLK STREET,2019
20191003500047.0,MN,350,CLINTON STREET,2019
20191003500048.0,MN,350,10 CLINTON STREET,2019
20191003500026.0,MN,350,19 CLINTON STREET,2019
20191003500031.0,MN,350,164 STANTON STREET,2019
20191003507501.0,MN,350,20 CLINTON STREET,2019

