Source,Target,Area,AreaA,AreaB
20191003510001.0,20201003510001.0,51487.493875184155,0.9999996780431232,0.9999996507236196
20191003527501.0,20201003527501.0,46210.06382748511,0.9999996220425,0.9999996661898788
20191003530052.0,20201003530052.0,5195.0401998521065,0.9999986169080527,0.9999988571028045
20191003530051.0,20201003530051.0,3916.9950299941966,0.9999984858359416,0.9999984151659824
20191003530020.0,20201003530020.0,5125.234411620864,0.9999990479916522,0.9999990547815957
20191003530049.0,20201003530049.0,3817.9315317978208,0.9999983646920302,0.9999987786110968
20191003530043.0,20201003530043.0,2499.9147077572816,0.9999986933404901,0.9999986872636286
20191003530083.0,20201003530083.0,1323.6463183146261,0.999997713836139,0.9999979243705329
20191003530060.0,20201003530060.0,2674.25584812323,0.9999986405774501,0.9999988438970534
20191003530069.0,20201003530069.0,7518.844889997054,0.9999991093408528,0.9999992809963743
20191003530042.0,20201003530042.0,2503.475760465338,0.9999987078804754,0.9999986988214438
20191003530059.0,20201003530059.0,2574.8582957368153,0.9999985567785192,0.9999987087197677
20191003530082.0,20201003530082.0,1276.9545196464746,0.9999979564939899,0.9999981173449493
20191003530057.0,20201003530057.0,5451.86056258733,0.9999990104669065,0.9999991874456559
20191003530023.0,20201003530023.0,2520.281120699593,0.9999988844565082,0.9999986618203675
20191003530027.0,20201003530027.0,1040.1048335080109,0.9999976727594141,0.9999969454494082
20191003530054.0,20201003530054.0,28283.145307115872,0.9999995132435076,0.9999994919593541
20191003530044.0,20201003530044.0,21103.643775894507,0.9999991779801951,0.9999992837509442
20191003530022.0,20201003530022.0,2653.902010393752,0.9999987050195424,0.9999988394661845
20191003530032.0,20201003530032.0,5316.830565081496,0.9999986774051907,0.9999988700302455
20191003537504.0,20201003537504.0,3574.0173726896837,0.999998765556767,0.999998509774532
20191003537503.0,20201003537503.0,6270.244594239706,0.9999988600482527,0.9999988131625158
20191003530075.0,20201003530075.0,12556.2866916518,0.9999994582224603,0.999999247181188
20191003537501.0,20201003537501.0,5058.3380424120705,0.9999988098484917,0.9999987454824545
20191003530024.0,20201003530024.0,3261.517393698952,0.9999987568078718,0.99999894496975
20191003530034.0,20201003530034.0,2649.984729293716,0.9999981346131426,0.9999981055257022
20191003530079.0,20201003530079.0,2670.8228321445813,0.9999986811270517,0.9999984562170168
20191003537502.0,20201003537502.0,2495.976081255626,0.9999979411849408,0.9999980600097703
20191003530040.0,20201003530040.0,7875.126361039232,0.9999992333913801,0.9999993371043774
20191003530080.0,20201003530080.0,1773.8361988912015,0.9999981676823324,0.9999984093129041
20191003540018.0,20201003540018.0,1118.3450026587348,0.9999968208876375,0.9999972922969701
20191003540001.0,20201003540001.0,11243.946425518041,0.9999992540900846,0.999999205034272
20191003540034.0,20201003540034.0,1590.1212613864438,0.9999983069589772,0.9999975959196761
20191003540038.0,20201003540038.0,1590.0313759438222,0.9999984071704842,0.9999980075724754
20191003540080.0,20201003540080.0,84341.30460221611,0.9999997497410691,0.9999998134369633
20191003540031.0,20201003540031.0,5106.043522973774,0.9999989489611582,0.9999991158357864
20191003540014.0,20201003540014.0,1900.0342270856672,0.9999979987587259,0.999998809245161
20191003540015.0,20201003540015.0,1900.2231269784493,0.9999987371429836,0.9999984499785245
20191003540029.0,20201003540029.0,2604.025317970664,0.9999978452668766,0.9999979668167075
20191003540022.0,20201003540022.0,5202.884540004536,0.9999987669883053,0.9999988260129903
20191003540028.0,20201003540028.0,2708.016827392629,0.999997938098668,0.9999979190229624
20191003547501.0,20201003547501.0,2416.7499988541304,0.9999978326926221,0.9999980785581105
20191003540108.0,20201003540108.0,4353.997109719693,0.9999981579305187,0.9999982015572245
20191003540019.0,20201003540019.0,2207.5164721725982,0.9999980839058242,0.9999979766456105
20191003540012.0,20201003540012.0,6797.581253973616,0.9999987294937375,0.9999988860181355
20191003540027.0,20201003540027.0,2707.843856382634,0.9999980851854352,0.9999979041726664
20191003540036.0,20201003540036.0,3179.9890732282065,0.9999985638895297,0.9999988384922371
20191003540037.0,20201003540037.0,1590.2585502605034,0.9999979936654065,0.9999976787771794
20191003540016.0,20201003540016.0,1889.3499185256362,0.9999978806198186,0.9999980623716389
20191003540026.0,20201003540026.0,5102.81670009304,0.9999990466669946,0.9999988604618656
20191003540020.0,20201003540020.0,5425.2725863435535,0.9999989844203823,0.9999988729509851
20191003550010.0,20201003550010.0,19988.80474035056,0.9999994477123711,0.9999995044356869
20191003550065.0,20201003550065.0,5033.229079189727,0.9999988368201288,0.9999989518635202
20191003550072.0,20201003550072.0,1243.0726583311268,0.9999979652958324,0.999998054853928
20191003550045.0,20201003550045.0,2661.0295988346215,0.9999980749536636,0.9999980212188359
20191003550074.0,20201003550074.0,1663.027643936301,0.999997571105432,0.9999980119404827
20191003550073.0,20201003550073.0,1733.2507786468386,0.9999979765621191,0.9999984009316831
20191003550049.0,20201003550049.0,3154.390651472512,0.9999985867825699,0.9999989695886534
20191003550038.0,20201003550038.0,2155.025206466203,0.999997779669946,0.999997368368918
20191003550069.0,20201003550069.0,2566.3103256276554,0.9999981739324618,0.9999980917295808
20191003550067.0,20201003550067.0,5270.556683110285,0.9999989662821452,0.9999990558107431
20191003550061.0,20201003550061.0,2593.86593797106,0.9999977196719655,0.9999983930716746
20191003550077.0,20201003550077.0,3649.762371739225,0.9999987614468706,0.9999985763324923
20191003550046.0,20201003550046.0,5013.244674893454,0.999998751441941,0.9999988583312532
20191003550040.0,20201003550040.0,2579.0445832248124,0.9999983477825773,0.9999982601173696
20191003550039.0,20201003550039.0,2566.2269899280186,0.9999982748854508,0.999997971961425
20191003550070.0,20201003550070.0,2809.719151230881,0.999998046402267,0.9999985174161331
20191003550048.0,20201003550048.0,1921.4711209915142,0.9999978656422857,0.9999978827741295
20191003550001.0,20201003550001.0,50256.29612640277,0.9999996923721864,0.9999996692564784
20191003550054.0,20201003550054.0,11275.880445135666,0.9999992986937635,0.9999991483924705
20191003550044.0,20201003550044.0,2603.816736233245,0.9999980242442283,0.9999981839994714
20191003550071.0,20201003550071.0,1080.0679569266701,0.9999976653876395,0.9999974219755453
20191003550051.0,20201003550051.0,1447.0155143584263,0.999998366138674,0.9999976908315876
20191003550062.0,20201003550062.0,5311.843942145182,0.999999014178123,0.9999989125683262
20191003550041.0,20201003550041.0,7681.935536089017,0.9999992467795131,0.9999991948628615
20191003557501.0,20201003557501.0,2241.9566999117415,0.9999980334009885,0.9999981814170034
20191003550075.0,20201003550075.0,1266.1488649422936,0.999997531464932,0.9999971790014528
20191003550053.0,20201003550053.0,2344.381844095201,0.9999987205663281,0.9999981635915942
20191003550052.0,20201003550052.0,1409.9453532315013,0.9999975571644012,0.9999982734886
